dataset,heuristic,model,method,optimization,prefix_length,idx,desired_nr_of_cfs,generated_cfs,time_train,time_test,runtime,distance_l2,distance_mad,distance_j,distance_h,distance_l1j,distance_l2j,distance_mh,distance_l2_min,distance_mad_min,distance_j_min,distance_h_min,distance_l1j_min,distance_l2j_min,distance_mh_min,distance_l2_max,distance_mad_max,distance_j_max,distance_h_max,distance_l1j_max,distance_l2j_max,distance_mh_max,diversity_l2,diversity_mad,diversity_j,diversity_h,diversity_l2j,diversity_mh,diversity_l2_min,diversity_mad_min,diversity_j_min,diversity_h_min,diversity_l2j_min,diversity_mh_min,diversity_l2_max,diversity_mad_max,diversity_j_max,diversity_h_max,diversity_l2j_max,diversity_mh_max,count_diversity_cont,count_diversity_cate,count_diversity_all,avg_nbr_changes_per_cf,avg_nbr_changes,implausibility_sum,implausibility_max_nbr_cf,implausibility_nbr_cf,sat_score
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,2,15,15,0.032234,1257.620718,1257.652952,0.0,0.0,0.0,0.3807692307692308,0.0,0.0,0.3626373626373626,0.0,0.0,0.0,0.05,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.8,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.5467948717948717,0.0,0.5207570207570207,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.85,0.0,0.8095238095238094,0.0,0.120174697097774,0.120174697097774,3.807692307692308,0.1813186813186813,7.15,0.4766666666666666,0.5499999999999999,0.9230769230769232
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,2,20,20,0.032234,1999.286667,1999.318901,0.0,0.0,0.0,0.4944444444444444,0.0,0.0,0.4708994708994709,0.0,0.0,0.0,0.05,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.9,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.6421568627450981,0.0,0.611577964519141,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.9,0.0,0.8571428571428571,0.0,0.144400352733686,0.144400352733686,4.944444444444445,0.2354497354497354,11.05,0.5525,0.6138888888888888,0.8888888888888888
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,5,5,0.02031,1.25357,1.27388,0.0,0.0,0.0,0.55,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.6,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.5200000000000001,0.0,0.4952380952380953,0.0,0.0,0.0,0.2,0.0,0.1904761904761904,0.0,0.0,0.0,0.65,0.0,0.6190476190476191,0.0,0.099047619047619,0.099047619047619,5.5,0.2619047619047619,2.75,0.55,0.55,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,10,10,0.02031,2.194345,2.214655,0.0,0.0,0.0,0.6250000000000001,0.0,0.0,0.5952380952380953,0.0,0.0,0.0,0.55,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.7,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6699999999999999,0.0,0.6380952380952379,0.0,0.0,0.0,0.25,0.0,0.238095238095238,0.0,0.0,0.0,0.85,0.0,0.8095238095238094,0.0,0.1435714285714285,0.1435714285714285,6.25,0.2976190476190476,6.250000000000001,0.6250000000000001,0.6250000000000001,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,15,15,0.02031,6.892534,6.912844000000001,0.0,0.0,0.0,0.5266666666666666,0.0,0.0,0.5015873015873015,0.0,0.0,0.0,0.4,0.0,0.0,0.3809523809523809,0.0,0.0,0.0,0.6,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.43,0.0,0.4095238095238095,0.0,0.0,0.0,0.15,0.0,0.1428571428571428,0.0,0.0,0.0,0.75,0.0,0.7142857142857142,0.0,0.0955555555555555,0.0955555555555555,5.266666666666667,0.2507936507936508,7.899999999999999,0.5266666666666666,0.5266666666666666,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,20,20,0.02031,3.778866,3.799176,0.0,0.0,0.0,0.36,0.0,0.0,0.3428571428571428,0.0,0.0,0.0,0.15,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.55,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.4302631578947368,0.0,0.4097744360902255,0.0,0.0,0.0,0.1,0.0,0.0952380952380952,0.0,0.0,0.0,0.7,0.0,0.6666666666666666,0.0,0.0973214285714285,0.0973214285714285,3.6,0.1714285714285714,7.200000000000001,0.36,0.36,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,2,5,5,0.02031,1.731713,1.752023,0.0,0.0,0.0,0.53,0.0,0.0,0.5047619047619047,0.0,0.0,0.0,0.5,0.0,0.0,0.4761904761904761,0.0,0.0,0.0,0.55,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.6100000000000001,0.0,0.580952380952381,0.0,0.0,0.0,0.2,0.0,0.1904761904761904,0.0,0.0,0.0,0.7,0.0,0.6666666666666666,0.0,0.1161904761904761,0.1161904761904761,5.3,0.2523809523809524,2.95,0.59,0.59,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,2,10,10,0.02031,2.840067,2.860377,0.0,0.0,0.0,0.525,0.0,0.0,0.5,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.6,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.5122222222222224,0.0,0.4878306878306879,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.85,0.0,0.8095238095238094,0.0,0.1097619047619047,0.1097619047619047,5.25,0.25,6.75,0.675,0.675,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,2,15,15,0.02031,2.944872,2.965182,0.0,0.0,0.0,0.5466666666666666,0.0,0.0,0.5206349206349206,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.65,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.4504761904761905,0.0,0.4290249433106575,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.85,0.0,0.8095238095238094,0.0,0.1001058201058201,0.1001058201058201,5.466666666666667,0.2603174603174603,10.55,0.7033333333333333,0.7033333333333333,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,2,20,20,0.02031,3.927246,3.947556,0.0,0.0,0.0,0.3975,0.0,0.0,0.3785714285714285,0.0,0.0,0.0,0.05,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.6,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.5026315789473684,0.0,0.4786967418546365,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.8,0.0,0.7619047619047619,0.0,0.1136904761904761,0.1136904761904761,3.975,0.1892857142857142,8.85,0.4425,0.4425,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf,baseline,20,1,5,5,0.013344,2.855971,2.869315,0.0,0.0,0.03,0.49,0.0285714285714285,0.0285714285714285,0.4666666666666667,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.05,0.5,0.0476190476190476,0.0476190476190476,0.4761904761904761,0.0,0.0,0.06,0.45,0.0571428571428571,0.4285714285714285,0.0,0.0,0.0,0.3,0.0,0.2857142857142857,0.0,0.0,0.1,0.6,0.0952380952380952,0.5714285714285714,0.0,0.0857142857142857,0.0857142857142857,4.9,0.2333333333333333,2.45,0.49,0.49,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf,baseline,20,1,10,10,0.013344,5.353897,5.367241,0.0,0.0,0.0349999999999999,0.445,0.0333333333333333,0.0333333333333333,0.4238095238095238,0.0,0.0,0.0,0.4,0.0,0.0,0.3809523809523809,0.0,0.0,0.15,0.5,0.1428571428571428,0.1428571428571428,0.4761904761904761,0.0,0.0,0.0635672514619883,0.4588888888888888,0.0605402394876079,0.4370370370370369,0.0,0.0,0.0,0.2,0.0,0.1904761904761904,0.0,0.0,0.2,0.6,0.1904761904761904,0.5714285714285714,0.0,0.0983333333333333,0.0983333333333333,4.45,0.2119047619047619,4.45,0.445,0.445,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf,baseline,20,1,15,15,0.013344,7.873501,7.886845,0.0,0.0,0.0166666666666666,0.4533333333333333,0.0158730158730158,0.0158730158730158,0.4317460317460317,0.0,0.0,0.0,0.35,0.0,0.0,0.3333333333333333,0.0,0.0,0.05,0.5,0.0476190476190476,0.0476190476190476,0.4761904761904761,0.0,0.0,0.0333333333333333,0.5247619047619048,0.0317460317460317,0.4997732426303855,0.0,0.0,0.0,0.2,0.0,0.1904761904761904,0.0,0.0,0.1,0.65,0.0952380952380952,0.6190476190476191,0.0,0.1166137566137566,0.1166137566137566,4.533333333333333,0.2158730158730158,6.800000000000001,0.4533333333333333,0.4533333333333333,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf,baseline,20,1,20,20,0.013344,9.065889,9.079233,0.0,0.0,0.0125,0.2675,0.0119047619047619,0.0119047619047619,0.2547619047619047,0.0,0.0,0.0,0.15,0.0,0.0,0.1428571428571428,0.0,0.0,0.1,0.4,0.0952380952380952,0.0952380952380952,0.3809523809523809,0.0,0.0,0.0229362880886426,0.3289473684210526,0.0218440838939453,0.3132832080200501,0.0,0.0,0.0,0.1,0.0,0.0952380952380952,0.0,0.0,0.1,0.5,0.0952380952380952,0.4761904761904761,0.0,0.0744047619047619,0.0744047619047619,2.675,0.1273809523809523,5.35,0.2674999999999999,0.2674999999999999,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf,baseline,20,2,5,5,0.013344,2.890984,2.904328,0.0,0.0,0.01,0.3299999999999999,0.0095238095238095,0.0095238095238095,0.3142857142857142,0.0,0.0,0.0,0.3,0.0,0.0,0.2857142857142857,0.0,0.0,0.05,0.35,0.0476190476190476,0.0476190476190476,0.3333333333333333,0.0,0.0,0.02,0.3199999999999999,0.019047619047619,0.3047619047619047,0.0,0.0,0.0,0.25,0.0,0.238095238095238,0.0,0.0,0.05,0.4,0.0476190476190476,0.3809523809523809,0.0,0.0609523809523809,0.0609523809523809,3.3,0.1571428571428571,2.85,0.5700000000000001,0.5700000000000001,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf,baseline,20,2,10,10,0.013344,6.178489,6.191833,0.0,0.0,0.02,0.415,0.019047619047619,0.019047619047619,0.3952380952380953,0.0,0.0,0.0,0.35,0.0,0.0,0.3333333333333333,0.0,0.0,0.1,0.5,0.0952380952380952,0.0952380952380952,0.4761904761904761,0.0,0.0,0.0378362573099415,0.4799999999999999,0.0360345307713728,0.4571428571428571,0.0,0.0,0.0,0.25,0.0,0.238095238095238,0.0,0.0,0.15,0.65,0.1428571428571428,0.6190476190476191,0.0,0.1028571428571428,0.1028571428571428,4.15,0.1976190476190476,5.4,0.54,0.54,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf,baseline,20,2,15,15,0.013344,8.093946,8.10729,0.0,0.0,0.01,0.4066666666666667,0.0095238095238095,0.0095238095238095,0.3873015873015873,0.0,0.0,0.0,0.35,0.0,0.0,0.3333333333333333,0.0,0.0,0.1,0.5,0.0952380952380952,0.0952380952380952,0.4761904761904761,0.0,0.0,0.02,0.4752380952380953,0.019047619047619,0.4526077097505669,0.0,0.0,0.0,0.2,0.0,0.1904761904761904,0.0,0.0,0.15,0.65,0.1428571428571428,0.6190476190476191,0.0,0.1056084656084656,0.1056084656084656,4.066666666666666,0.1936507936507936,8.499999999999998,0.5666666666666665,0.5666666666666665,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf,baseline,20,2,20,20,0.013344,9.013644,9.026988,0.0,0.0,0.0075,0.2799999999999999,0.0071428571428571,0.0071428571428571,0.2666666666666665,0.0,0.0,0.0,0.05,0.0,0.0,0.0476190476190476,0.0,0.0,0.05,0.35,0.0476190476190476,0.0476190476190476,0.3333333333333333,0.0,0.0,0.0144736842105263,0.385,0.0137844611528822,0.3666666666666666,0.0,0.0,0.0,0.1,0.0,0.0952380952380952,0.0,0.0,0.1,0.55,0.0952380952380952,0.5238095238095238,0.0,0.0870833333333333,0.0870833333333333,2.8,0.1333333333333333,7.35,0.3675,0.3675,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,xgboost,genetic_ltlf,baseline,20,1,5,5,0.013193,2.708737,2.72193,0.0,0.0,0.1,0.51,0.0952380952380952,0.0952380952380952,0.4857142857142857,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.2,0.55,0.1904761904761904,0.1904761904761904,0.5238095238095238,0.0,0.0,0.1440643274853801,0.43,0.1372041214146477,0.4095238095238095,0.0,0.0,0.05,0.15,0.0476190476190476,0.1428571428571428,0.0,0.0,0.2105263157894736,0.6,0.200501253132832,0.5714285714285714,0.0,0.0819047619047619,0.0819047619047619,5.1,0.2428571428571428,2.55,0.51,0.51,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,xgboost,genetic_ltlf,baseline,20,1,10,10,0.013193,37.164456,37.177649,0.0,0.0,0.1388888888888889,0.5555555555555556,0.1322751322751323,0.1322751322751323,0.5291005291005291,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.3,0.6,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,0.0,0.216080915797118,0.5583333333333332,0.2057913483782076,0.5317460317460316,0.0,0.0,0.0,0.25,0.0,0.238095238095238,0.0,0.0,0.35,0.8,0.3333333333333333,0.7619047619047619,0.0,0.1181657848324514,0.1181657848324514,5.555555555555555,0.2645502645502645,4.999999999999999,0.4999999999999999,0.5555555555555555,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,xgboost,genetic_ltlf,baseline,20,1,15,15,0.013193,8.655964,8.669157,0.0,0.0,0.1199999999999999,0.48,0.1142857142857142,0.1142857142857142,0.4571428571428571,0.0,0.0,0.0,0.3,0.0,0.0,0.2857142857142857,0.0,0.0,0.2,0.55,0.1904761904761904,0.1904761904761904,0.5238095238095238,0.0,0.0,0.194380886857667,0.5076190476190476,0.185124654150159,0.4834467120181406,0.0,0.0,0.05,0.2,0.0476190476190476,0.1904761904761904,0.0,0.0,0.35,0.65,0.3333333333333333,0.6190476190476191,0.0,0.1128042328042328,0.1128042328042328,4.8,0.2285714285714285,7.2,0.48,0.48,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,xgboost,genetic_ltlf,baseline,20,1,20,20,0.013193,9.871143,9.884336,0.0,0.0,0.06,0.2875,0.0571428571428571,0.0571428571428571,0.2738095238095238,0.0,0.0,0.0,0.15,0.0,0.0,0.1428571428571428,0.0,0.0,0.2,0.4,0.1904761904761904,0.1904761904761904,0.3809523809523809,0.0,0.0,0.1112126808248691,0.3339473684210526,0.1059168388808277,0.3180451127819549,0.0,0.0,0.0,0.1,0.0,0.0952380952380952,0.0,0.0,0.35,0.55,0.3333333333333333,0.5238095238095238,0.0,0.0755357142857142,0.0755357142857142,2.875,0.1369047619047619,5.749999999999999,0.2875,0.2875,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,xgboost,genetic_ltlf,baseline,20,2,5,5,0.013193,3.187046,3.200239,0.0,0.0,0.1299999999999999,0.3999999999999999,0.1238095238095237,0.1238095238095237,0.3809523809523809,0.0,0.0,0.1,0.35,0.0952380952380952,0.0952380952380952,0.3333333333333333,0.0,0.0,0.2,0.45,0.1904761904761904,0.1904761904761904,0.4285714285714285,0.0,0.0,0.2052631578947368,0.32,0.1954887218045112,0.3047619047619047,0.0,0.0,0.1052631578947368,0.15,0.100250626566416,0.1428571428571428,0.0,0.0,0.35,0.4,0.3333333333333333,0.3809523809523809,0.0,0.0609523809523809,0.0609523809523809,4.0,0.1904761904761904,3.05,0.61,0.61,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,xgboost,genetic_ltlf,baseline,20,2,10,10,0.013193,37.644288,37.657481,0.0,0.0,0.2,0.505,0.1904761904761904,0.1904761904761904,0.4809523809523809,0.0,0.0,0.05,0.4,0.0476190476190476,0.0476190476190476,0.3809523809523809,0.0,0.0,0.7,0.8,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.0,0.0,0.3044005847953216,0.5355555555555556,0.2899053188526872,0.51005291005291,0.0,0.0,0.0526315789473684,0.2,0.050125313283208,0.1904761904761904,0.0,0.0,0.7222222222222222,0.75,0.6878306878306878,0.7142857142857142,0.0,0.1147619047619047,0.1147619047619047,5.05,0.2404761904761904,6.300000000000001,0.6300000000000001,0.6300000000000001,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,xgboost,genetic_ltlf,baseline,20,2,15,15,0.013193,8.75279,8.765982999999999,0.0,0.0,0.13,0.4066666666666667,0.1238095238095238,0.1238095238095238,0.3873015873015873,0.0,0.0,0.0,0.3,0.0,0.0,0.2857142857142857,0.0,0.0,0.3,0.45,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.0,0.2155719363768899,0.4585714285714286,0.2053066060732284,0.436734693877551,0.0,0.0,0.0,0.15,0.0,0.1428571428571428,0.0,0.0,0.45,0.65,0.4285714285714285,0.6190476190476191,0.0,0.1019047619047619,0.1019047619047619,4.066666666666666,0.1936507936507936,8.499999999999998,0.5666666666666665,0.5666666666666665,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_2,xgboost,genetic_ltlf,baseline,20,2,20,20,0.013193,10.019118,10.032311,0.0,0.0,0.0775,0.3125,0.0738095238095238,0.0738095238095238,0.2976190476190476,0.0,0.0,0.0,0.05,0.0,0.0,0.0476190476190476,0.0,0.0,0.25,0.4,0.238095238095238,0.238095238095238,0.3809523809523809,0.0,0.0,0.1389088950446291,0.3852631578947368,0.1322941857567896,0.3669172932330827,0.0,0.0,0.0,0.1,0.0,0.0952380952380952,0.0,0.0,0.4,0.6,0.3809523809523809,0.5714285714285714,0.0,0.0871428571428571,0.0871428571428571,3.125,0.1488095238095238,7.15,0.3575,0.3575,1.0
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,1,5,5,0.013299,49.388615,49.401914000000005,0.0,0.0,0.0,0.65,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.75,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.655,0.0,0.6238095238095238,0.0,0.0,0.0,0.2,0.0,0.1904761904761904,0.0,0.0,0.0,0.75,0.0,0.7142857142857142,0.0,0.1247619047619047,0.1247619047619047,6.5,0.3095238095238095,3.25,0.65,0.65,1.0
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,1,10,10,0.013299,82.312288,82.325587,0.0,0.0,0.0,0.7,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.55,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.75,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.5066666666666666,0.0,0.4825396825396824,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.9,0.0,0.8571428571428571,0.0,0.1085714285714285,0.1085714285714285,7.0,0.3333333333333333,7.0,0.7,0.7,1.0
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,1,15,15,0.013299,116.854362,116.867661,0.0,0.0,0.0,0.7133333333333333,0.0,0.0,0.6793650793650793,0.0,0.0,0.0,0.6,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.75,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.5566666666666666,0.0,0.53015873015873,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.85,0.0,0.8095238095238094,0.0,0.1237037037037037,0.1237037037037037,7.133333333333334,0.3396825396825397,10.7,0.7133333333333333,0.7133333333333333,1.0
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,1,20,20,0.013299,130.386274,130.39957299999998,0.0,0.0,0.0,0.4974999999999999,0.0,0.0,0.4738095238095237,0.0,0.0,0.0,0.15,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.75,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.5418421052631578,0.0,0.5160401002506264,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.75,0.0,0.7142857142857142,0.0,0.1225595238095238,0.1225595238095238,4.975,0.2369047619047619,9.95,0.4974999999999999,0.4974999999999999,1.0
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,2,5,5,0.013299,49.526328,49.539627,0.0,0.0,0.0,0.51,0.0,0.0,0.4857142857142857,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.55,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.51,0.0,0.4857142857142857,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.7,0.0,0.6666666666666666,0.0,0.0971428571428571,0.0971428571428571,5.1,0.2428571428571428,3.35,0.67,0.67,1.0
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,2,10,10,0.013299,81.770591,81.78389,0.0,0.0,0.0,0.555,0.0,0.0,0.5285714285714286,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.7,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5066666666666667,0.0,0.4825396825396825,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.9,0.0,0.8571428571428571,0.0,0.1085714285714285,0.1085714285714285,5.55,0.2642857142857143,7.0,0.7,0.7,1.0
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,2,15,15,0.013299,115.499445,115.512744,0.0,0.0,0.0,0.5800000000000001,0.0,0.0,0.5523809523809524,0.0,0.0,0.0,0.45,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.75,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.5566666666666666,0.0,0.53015873015873,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.85,0.0,0.8095238095238094,0.0,0.1237037037037037,0.1237037037037037,5.8,0.2761904761904762,10.7,0.7133333333333334,0.7133333333333334,1.0
bpic2012_O_ACCEPTED-COMPLETE,mar,xgboost,genetic_ltlf,baseline,20,2,20,20,0.013299,131.126519,131.139818,0.0,0.0,0.0,0.43,0.0,0.0,0.4095238095238095,0.0,0.0,0.0,0.05,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.75,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.5005263157894737,0.0,0.4766917293233083,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.75,0.0,0.7142857142857142,0.0,0.1132142857142857,0.1132142857142857,4.3,0.2047619047619047,10.05,0.5025,0.5025,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,5,5,0.018873,9.543634,9.562507,0.0,0.0,0.0,0.32,0.0,0.0,0.3047619047619047,0.0,0.0,0.0,0.1,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.65,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.42,0.0,0.4,0.0,0.0,0.0,0.15,0.0,0.1428571428571428,0.0,0.0,0.0,0.65,0.0,0.6190476190476191,0.0,0.08,0.08,3.2,0.1523809523809524,1.6,0.32,0.32,0.8
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,10,10,0.018873,16.354076,16.372949,0.0,0.0,0.0,0.27,0.0,0.0,0.2571428571428572,0.0,0.0,0.0,0.1,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.8,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.4133333333333334,0.0,0.3936507936507937,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.8,0.0,0.7619047619047619,0.0,0.0885714285714285,0.0885714285714285,2.7,0.1285714285714285,2.7,0.27,0.27,0.9
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,15,15,0.018873,23.199831,23.218704,0.0,0.0,0.0,0.1733333333333333,0.0,0.0,0.165079365079365,0.0,0.0,0.0,0.1,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.6,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.2033333333333333,0.0,0.1936507936507936,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.7,0.0,0.6666666666666666,0.0,0.0451851851851851,0.0451851851851851,1.7333333333333334,0.0825396825396825,2.6,0.1733333333333333,0.1733333333333333,0.9333333333333332
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,20,20,0.018873,30.687566,30.706439,0.0,0.0,0.0,0.19,0.0,0.0,0.1809523809523809,0.0,0.0,0.0,0.1,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.65,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.2260526315789474,0.0,0.2152882205513784,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.7,0.0,0.6666666666666666,0.0,0.0511309523809523,0.0511309523809523,1.9,0.0904761904761904,3.8,0.1899999999999999,0.1899999999999999,0.95
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,2,5,5,0.018873,1.335756,1.354629,0.0,0.0,0.0,0.23,0.0,0.0,0.219047619047619,0.0,0.0,0.0,0.05,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.55,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.375,0.0,0.3571428571428571,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.6,0.0,0.5714285714285714,0.0,0.0714285714285714,0.0714285714285714,2.3,0.1095238095238095,2.15,0.43,0.43,1.0
bpic2012_O_ACCEPTED-COMPLETE,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,2,10,10,0.018873,2.344732,2.363605,0.0,0.0,0.0,0.3749999999999999,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.05,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.6,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.5255555555555557,0.0,0.5005291005291006,0.0,0.0,0.0,0.05,0.0,0.0476190476190476,0.0,0.0,0.0,0.8,0.0,0.7619047619047619,0.0,0.1126190476190476,0.1126190476190476,3.75,0.1785714285714285,5.2,0.52,0.52,1.0
