dataset,heuristic,model,method,optimization,prefix_length,idx,desired_nr_of_cfs,generated_cfs,time_train,time_test,runtime,distance_l2,distance_mad,distance_j,distance_h,distance_l1j,distance_l2j,distance_mh,distance_l2_min,distance_mad_min,distance_j_min,distance_h_min,distance_l1j_min,distance_l2j_min,distance_mh_min,distance_l2_max,distance_mad_max,distance_j_max,distance_h_max,distance_l1j_max,distance_l2j_max,distance_mh_max,diversity_l2,diversity_mad,diversity_j,diversity_h,diversity_l2j,diversity_mh,diversity_l2_min,diversity_mad_min,diversity_j_min,diversity_h_min,diversity_l2j_min,diversity_mh_min,diversity_l2_max,diversity_mad_max,diversity_j_max,diversity_h_max,diversity_l2j_max,diversity_mh_max,count_diversity_cont,count_diversity_cate,count_diversity_all,avg_nbr_changes_per_cf,avg_nbr_changes,implausibility_sum,implausibility_max_nbr_cf,implausibility_nbr_cf,sat_score
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf,baseline,15,1,15,15,0.18311,63.018125,63.201235,0.0,0.0,0.37333333333333335,0.37333333333333335,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.0,0.0,0.2,0.2,0.1875,0.1875,0.1875,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.4064992150706437,0.3936507936507937,0.3810930141287284,0.36904761904761907,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.6,0.6,0.5625,0.5625,0.0,0.08611111111111111,0.08611111111111111,2.8,0.175,5.6000000000000005,0.37333333333333335,0.37333333333333335,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf,baseline,15,1,20,20,0.18311,160.202472,160.385582,0.0,0.0,0.4133333333333334,0.4133333333333334,0.38750000000000007,0.38750000000000007,0.38750000000000007,0.0,0.0,0.2,0.2,0.1875,0.1875,0.1875,0.0,0.0,0.6,0.6,0.5625,0.5625,0.5625,0.0,0.0,0.3903007518796992,0.37087719298245625,0.365906954887218,0.34769736842105275,0.0,0.0,0.07142857142857142,0.06666666666666667,0.06696428571428571,0.0625,0.0,0.0,0.6,0.6,0.5625,0.5625,0.0,0.082578125,0.082578125,3.1,0.19375,8.266666666666667,0.4133333333333334,0.4133333333333334,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf,baseline,15,2,5,5,0.18311,13.257905,13.441014999999998,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.3125,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25,0.25,0.25,0.0,0.0,0.4,0.4,0.375,0.375,0.375,0.0,0.0,0.24857142857142853,0.24,0.23303571428571423,0.22499999999999998,0.0,0.0,0.07142857142857142,0.06666666666666667,0.06696428571428571,0.0625,0.0,0.0,0.35714285714285715,0.3333333333333333,0.3348214285714286,0.3125,0.0,0.045,0.045,2.5,0.15625,2.6666666666666665,0.5333333333333333,0.5333333333333333,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf,baseline,15,2,10,10,0.18311,23.170468,23.353578,0.0,0.0,0.31333333333333335,0.31333333333333335,0.29375,0.29375,0.29375,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25,0.25,0.25,0.0,0.0,0.4,0.4,0.375,0.375,0.375,0.0,0.0,0.2627513227513228,0.2622222222222222,0.24632936507936512,0.2458333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.125,0.125,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.0,0.0553125,0.0553125,2.35,0.146875,6.533333333333334,0.6533333333333334,0.6533333333333334,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf,baseline,15,2,15,15,0.18311,33.99769,34.1808,0.0,0.0,0.29333333333333333,0.29333333333333333,0.275,0.275,0.275,0.0,0.0,0.2,0.2,0.1875,0.1875,0.1875,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.3125,0.0,0.0,0.26499563928135356,0.26476190476190475,0.24843341182626896,0.24821428571428572,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.4,0.4,0.375,0.375,0.0,0.057916666666666665,0.057916666666666665,2.2,0.1375,9.666666666666666,0.6444444444444444,0.6444444444444444,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf,baseline,15,2,20,20,0.18311,33.577537,33.760647,0.0,0.0,0.37000000000000005,0.37000000000000005,0.34687500000000004,0.34687500000000004,0.34687500000000004,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.3125,0.0,0.0,0.4,0.4,0.375,0.375,0.375,0.0,0.0,0.3252149604781184,0.323859649122807,0.304889025448236,0.3036184210526316,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0625,0.0625,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.0,0.072109375,0.072109375,2.775,0.1734375,13.13333333333333,0.6566666666666665,0.6566666666666665,1.0
BPIC17_O_ACCEPTED,heuristic_2,xgboost,genetic_ltlf,baseline,15,1,5,5,0.193081,51.935009,52.12809,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.4,0.4,0.375,0.375,0.375,0.0,0.0,0.6,0.6,0.5625,0.5625,0.5625,0.0,0.0,0.6803418803418803,0.6666666666666666,0.6378205128205128,0.625,0.0,0.0,0.6,0.5333333333333333,0.5625,0.5,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.0,0.1171875,0.1171875,4.0,0.25,2.1333333333333333,0.42666666666666664,0.5333333333333333,1.0
BPIC17_O_ACCEPTED,heuristic_2,xgboost,genetic_ltlf,baseline,15,1,10,10,0.193081,18.418538,18.611619,0.0,0.0,0.52,0.52,0.48750000000000004,0.48750000000000004,0.48750000000000004,0.0,0.0,0.13333333333333333,0.13333333333333333,0.125,0.125,0.125,0.0,0.0,0.7333333333333333,0.7333333333333333,0.6875,0.6875,0.6875,0.0,0.0,0.6242572242572243,0.6177777777777779,0.5852411477411478,0.5791666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.0,0.1303125,0.1303125,3.9,0.24375,5.2,0.52,0.52,1.0
BPIC17_O_ACCEPTED,heuristic_2,xgboost,genetic_ltlf,baseline,15,1,15,15,0.193081,29.628506,29.821587,0.0,0.0,0.46222222222222226,0.46222222222222226,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25,0.25,0.25,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.625,0.0,0.0,0.5988378288378288,0.5771428571428571,0.5614104645354645,0.5410714285714285,0.0,0.0,0.07692307692307693,0.06666666666666667,0.07211538461538462,0.0625,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.0,0.12625,0.12625,3.466666666666667,0.21666666666666667,6.933333333333334,0.46222222222222226,0.46222222222222226,1.0
BPIC17_O_ACCEPTED,heuristic_2,xgboost,genetic_ltlf,baseline,15,1,20,20,0.193081,78.361968,78.55504900000001,0.0,0.0,0.47000000000000003,0.47000000000000003,0.44062500000000004,0.44062500000000004,0.44062500000000004,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25,0.25,0.25,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.515874301137459,0.46701754385964905,0.48363215731636783,0.437828947368421,0.0,0.0,0.08333333333333333,0.06666666666666667,0.078125,0.0625,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.0,0.103984375,0.103984375,3.525,0.2203125,9.4,0.47000000000000003,0.47000000000000003,1.0
BPIC17_O_ACCEPTED,heuristic_2,xgboost,genetic_ltlf,baseline,15,2,5,5,0.193081,13.604952,13.798033,0.0,0.0,0.48,0.48,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.0,0.0,0.4,0.4,0.375,0.375,0.375,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.43703296703296707,0.42000000000000004,0.40971840659340664,0.39375000000000004,0.0,0.0,0.21428571428571427,0.2,0.20089285714285712,0.1875,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.0,0.07875,0.07875,3.6,0.225,3.4,0.6799999999999999,0.6799999999999999,1.0
BPIC17_O_ACCEPTED,heuristic_2,xgboost,genetic_ltlf,baseline,15,2,10,10,0.193081,22.115319,22.3084,0.0,0.0,0.3466666666666666,0.3466666666666666,0.32499999999999996,0.32499999999999996,0.32499999999999996,0.0,0.0,0.26666666666666666,0.26666666666666666,0.25,0.25,0.25,0.0,0.0,0.4,0.4,0.375,0.375,0.375,0.0,0.0,0.34525030525030526,0.34222222222222226,0.3236721611721612,0.32083333333333336,0.0,0.0,0.13333333333333333,0.13333333333333333,0.125,0.125,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.0,0.0721875,0.0721875,2.6,0.1625,6.533333333333333,0.6533333333333333,0.6533333333333333,1.0
BPIC17_O_ACCEPTED,heuristic_2,xgboost,genetic_ltlf,baseline,15,2,15,15,0.193081,29.644186,29.837267,0.0,0.0,0.3777777777777779,0.3777777777777779,0.35416666666666674,0.35416666666666674,0.35416666666666674,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.3125,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.4375,0.0,0.0,0.3560266717409574,0.3352380952380953,0.3337750047571476,0.31428571428571433,0.0,0.0,0.07142857142857142,0.06666666666666667,0.06696428571428571,0.0625,0.0,0.0,0.5,0.4666666666666667,0.46875,0.4375,0.0,0.07333333333333333,0.07333333333333333,2.8333333333333335,0.17708333333333334,9.933333333333332,0.6622222222222222,0.6622222222222222,1.0
BPIC17_O_ACCEPTED,heuristic_2,xgboost,genetic_ltlf,baseline,15,2,20,20,0.193081,32.920074,33.113155,0.0,0.0,0.42000000000000004,0.42000000000000004,0.39375000000000004,0.39375000000000004,0.39375000000000004,0.0,0.0,0.4,0.4,0.375,0.375,0.375,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.4375,0.0,0.0,0.3809215346057451,0.36982456140350883,0.35711393869288605,0.3467105263157895,0.0,0.0,0.08333333333333333,0.06666666666666667,0.078125,0.0625,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.0,0.08234375,0.08234375,3.15,0.196875,12.866666666666664,0.6433333333333332,0.6433333333333332,1.0
BPIC17_O_ACCEPTED,mar,xgboost,genetic_ltlf,baseline,15,1,5,5,0.172788,33.064808,33.237595999999996,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.625,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.7519047619047619,0.7466666666666666,0.7049107142857143,0.7,0.0,0.0,0.6,0.6,0.5625,0.5625,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.14,0.14,5.0,0.3125,3.333333333333333,0.6666666666666666,0.6666666666666666,1.0
BPIC17_O_ACCEPTED,mar,xgboost,genetic_ltlf,baseline,15,1,10,10,0.172788,32.875547,33.048334999999994,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.625,0.0,0.0,0.6,0.6,0.5625,0.5625,0.5625,0.0,0.0,0.7333333333333333,0.7333333333333333,0.6875,0.6875,0.6875,0.0,0.0,0.7173544973544973,0.7140740740740741,0.6725198412698412,0.6694444444444445,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.150625,0.150625,5.0,0.3125,6.666666666666666,0.6666666666666666,0.6666666666666666,1.0
BPIC17_O_ACCEPTED,mar,xgboost,genetic_ltlf,baseline,15,1,15,15,0.172788,41.329957,41.502745,0.0,0.0,0.6355555555555554,0.6355555555555554,0.5958333333333332,0.5958333333333332,0.5958333333333332,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.4375,0.0,0.0,0.7333333333333333,0.7333333333333333,0.6875,0.6875,0.6875,0.0,0.0,0.695374149659864,0.6926984126984127,0.6519132653061225,0.6494047619047619,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.0,0.1515277777777778,0.1515277777777778,4.766666666666667,0.29791666666666666,9.533333333333331,0.6355555555555554,0.6355555555555554,1.0
BPIC17_O_ACCEPTED,mar,xgboost,genetic_ltlf,baseline,15,1,20,20,0.172788,70.480944,70.65373199999999,0.0,0.0,0.6566666666666665,0.6566666666666665,0.6156249999999999,0.6156249999999999,0.6156249999999999,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.4375,0.0,0.0,0.7333333333333333,0.7333333333333333,0.6875,0.6875,0.6875,0.0,0.0,0.7014035087719297,0.7014035087719297,0.657565789473684,0.657565789473684,0.0,0.0,0.4,0.4,0.375,0.375,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.156171875,0.156171875,4.925,0.3078125,13.13333333333333,0.6566666666666665,0.6566666666666665,1.0
BPIC17_O_ACCEPTED,mar,xgboost,genetic_ltlf,baseline,15,2,5,5,0.172788,31.423728,31.596516,0.0,0.0,0.6933333333333334,0.6933333333333334,0.65,0.65,0.65,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.8666666666666667,0.8666666666666667,0.8125,0.8125,0.8125,0.0,0.0,0.76,0.76,0.7125,0.7125,0.0,0.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.1425,0.1425,5.2,0.325,3.4,0.6799999999999999,0.6799999999999999,1.0
BPIC17_O_ACCEPTED,mar,xgboost,genetic_ltlf,baseline,15,2,10,10,0.172788,34.060374,34.233162,0.0,0.0,0.6866666666666666,0.6866666666666666,0.6437499999999999,0.6437499999999999,0.6437499999999999,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.7297354497354498,0.7259259259259261,0.6841269841269841,0.6805555555555557,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.153125,0.153125,5.15,0.321875,7.3999999999999995,0.74,0.74,1.0
BPIC17_O_ACCEPTED,mar,xgboost,genetic_ltlf,baseline,15,2,15,15,0.172788,42.161423,42.334210999999996,0.0,0.0,0.6399999999999999,0.6399999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.6809070294784579,0.6806349206349205,0.6383503401360543,0.6380952380952379,0.0,0.0,0.4,0.4,0.375,0.375,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.14888888888888888,0.14888888888888888,4.8,0.3,11.133333333333333,0.7422222222222222,0.7422222222222222,1.0
BPIC17_O_ACCEPTED,mar,xgboost,genetic_ltlf,baseline,15,2,20,20,0.172788,56.007184,56.179972,0.0,0.0,0.6599999999999999,0.6599999999999999,0.6187499999999999,0.6187499999999999,0.6187499999999999,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.4375,0.0,0.0,0.8,0.8,0.75,0.75,0.75,0.0,0.0,0.7012531328320802,0.7010526315789473,0.6574248120300752,0.657236842105263,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4375,0.4375,0.0,0.0,0.9333333333333333,0.9333333333333333,0.875,0.875,0.0,0.15609375,0.15609375,4.95,0.309375,13.999999999999998,0.7,0.7,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,5,5,0.335331,5.683347,6.018678,0.0,0.0,0.78,0.78,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.0,0.0,0.7,0.7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.85,0.85,0.8095238095238094,0.8095238095238094,0.8095238095238094,0.0,0.0,0.6645906432748538,0.655,0.632943469785575,0.6238095238095238,0.0,0.0,0.2222222222222222,0.2,0.21164021164021163,0.19047619047619047,0.0,0.0,0.8421052631578947,0.8,0.8020050125313283,0.7619047619047619,0.0,0.12476190476190477,0.12476190476190477,7.8,0.37142857142857144,3.9000000000000004,0.78,0.78,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,10,10,0.335331,7.444965,7.780296,0.0,0.0,0.76,0.76,0.7238095238095238,0.7238095238095238,0.7238095238095238,0.0,0.0,0.65,0.65,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.0,0.9,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.7181091617933721,0.711111111111111,0.6839134874222591,0.6772486772486771,0.0,0.0,0.05555555555555555,0.05,0.05291005291005291,0.047619047619047616,0.0,0.0,0.9,0.9,0.8571428571428571,0.8571428571428571,0.0,0.1523809523809524,0.1523809523809524,7.6,0.3619047619047619,7.6000000000000005,0.76,0.76,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,15,15,0.335331,11.054997,11.390328,0.0,0.0,0.74,0.74,0.7047619047619047,0.7047619047619047,0.7047619047619047,0.0,0.0,0.6,0.6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.9,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.688671679197995,0.6871428571428572,0.6558777897123761,0.654421768707483,0.0,0.0,0.15,0.15,0.14285714285714285,0.14285714285714285,0.0,0.0,0.95,0.95,0.9047619047619047,0.9047619047619047,0.0,0.1526984126984127,0.1526984126984127,7.4,0.3523809523809524,11.1,0.74,0.74,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,1,20,20,0.335331,65.434549,65.76988,0.0,0.0,0.4875,0.4875,0.46428571428571425,0.46428571428571425,0.46428571428571425,0.0,0.0,0.4,0.4,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.0,0.0,0.65,0.65,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.0,0.0,0.37803324099722996,0.37763157894736843,0.36003165809259996,0.35964912280701755,0.0,0.0,0.05,0.05,0.047619047619047616,0.047619047619047616,0.0,0.0,0.7,0.7,0.6666666666666666,0.6666666666666666,0.0,0.08541666666666667,0.08541666666666667,4.875,0.23214285714285715,9.750000000000002,0.4875000000000001,0.4875000000000001,1.0
BPIC17_O_ACCEPTED,heuristic_1,xgboost,genetic_ltlf_baseline_operators,baseline,20,2,5,5,0.335331,6.145313,6.480644,0.0,0.0,0.8400000000000001,0.8400000000000001,0.8,0.8,0.8,0.0,0.0,0.8,0.8,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.0,0.0,0.9,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.7128947368421052,0.7100000000000001,0.6789473684210526,0.6761904761904762,0.0,0.0,0.4,0.4,0.38095238095238093,0.38095238095238093,0.0,0.0,0.9,0.9,0.8571428571428571,0.8571428571428571,0.0,0.13523809523809524,0.13523809523809524,8.4,0.4,4.05,0.8099999999999999,0.8099999999999999,1.0
